0.26497,0,0,0,0.33316,0,0,0,0.04373,0,0,0.02238,0.00104,0.00104,0.14263,0,0,0,0.03644,0,0.00312,0,0,0,0,0,0,0.0531,0.06976,0.02186,0,0,0,0,0,0,0,0,0,0,0,0,0.00208,0.00469,
0.11902,0,0,0.00137,0.08482,0,0,0,0.05198,0,0,0,0,0,0.50752,0,0,0,0,0.00274,0.07524,0,0,0,0.0041,0.0684,0,0.00821,0.06703,0.00274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,0,0.09259,0,0,0,0,0,0.90741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0.12924,0,0,0,0,0,0,0,0,0,0.00742,0.47352,0,0,0,0,0,0.38983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.026,0.00473,0.12057,0.01418,0.13948,0.00473,0.00946,0,0,0,0.0331,0.00709,0.01891,0.06619,0.01891,0,0.08747,0.05674,0.31206,0.026,0.01182,0.01182,0,0,0,0.00473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473,0.02128,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,0,0,0.04878,0,0,0,0,0,0,0.95122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38323,0,0,0,0,0,0.00299,0,0,0,0,0,0,0.11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.02381,0.0119,0.14286,0,0.0119,0.10714,0,0,0,0.02381,0.0119,0.08333,0.03571,0.0119,0,0.07143,0,0.02381,0.14286,0.21429,0.0119,0.07143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0.01108,0.01681,0.01788,0,0.0149,0.03278,0.00954,0.08379,0.00072,0.0006,0.17747,0.00572,0.11442,0.00048,0.01585,0.00572,0.19642,0.10954,0.0919,0.04994,0.0236,0,0,0.00548,0.00513,0,0,0,0,0,0,0,0.00179,0,0,0,0,0,0,0,0,0,0.00846,
0.2,0,0,0,0.11,0,0,0,0.12,0,0,0.45,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03049,0,0,0,0,0,0,0,0.51829,0,0,0,0,0,0.14024,0,0,0,0,0,0.03659,0,0,0,0,0,0,0,0.2622,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.01356,0,0.08796,0.01488,0.00165,0.00066,0.00066,0.00198,0.00331,0,0.00033,0.12136,0.00562,0.05093,0,0,0,0.46792,0.07837,0.02546,0.05026,0.00132,0,0,0.00331,0.01984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165,0.04894,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03893,0.03042,0.03215,0.02585,0.03846,0.02821,0.03593,0.00063,0,0.00221,0.00032,0.33459,0.00347,0.08857,0.03924,0.00599,0.02112,0.01245,0.10591,0.13113,0.00173,0.00883,0,0,0,0.00788,0,0,0.00189,0.00205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205,
0.01413,0,0,0,0.56184,0,0,0,0,0,0,0,0,0,0.00707,0,0,0,0,0,0.41696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.66667,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.21309,0,0,0,0.46499,0,0,0,0.14223,0,0,0,0,0,0.08824,0,0,0,0,0,0.01772,0,0,0,0.00135,0,0,0.02413,0.02969,0.00759,0.00641,0,0.00456,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.04444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91111,0,0,0,0,0,0,0,0.04444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00087,0.01964,0.01647,0.0048,0.00524,0.00055,0.00513,0.00076,0.04298,0,0,0.03,0.02084,0.11465,0.00207,0.00164,0.00065,0.09316,0.03665,0.07658,0.48686,0.00065,0.00044,0.00578,0.0156,0,0,0,0.00044,0,0,0.00044,0.01484,0.00109,0,0,0,0,0,0,0,0,0.00044,0.00076,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.28531,0,0,0,0.14605,0,0,0,0.22508,0,0,0,0,0,0.18253,0,0,0.00014,0,0,0.07013,0,0,0,0.00311,0,0,0.01272,0.04425,0.01089,0.00551,0,0.00042,0,0,0,0.01386,0,0,0,0,0,0,0,
0,0,0.07143,0,0.1199,0,0,0,0.07526,0,0,0.00255,0,0,0.1773,0,0,0,0,0.44643,0.0051,0,0.00255,0,0,0,0,0,0.06378,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03061,
0,0,0,0,0.29121,0,0,0,0.3956,0,0,0,0,0,0,0,0,0.02198,0,0,0.27473,0,0,0,0,0,0,0,0,0,0,0,0.01648,0,0,0,0,0,0,0,0,0,0,0,
0.04679,0.00255,0.0604,0.03743,0.05955,0.0051,0.00681,0,0.01319,0,0.00043,0.20502,0.01148,0.00723,0.0034,0.00085,0,0.12505,0.14334,0.21182,0,0.02807,0,0,0,0.00085,0,0.01021,0.01319,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383,
0,0,0,0,0.54,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.07955,0,0,0,0,0,0,0.11364,0.02273,0,0,0,0,0.09091,0.22727,0.22727,0,0,0,0.02273,0,0.11364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03409,0.06818,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0.00234,0.23832,0,0,0.05023,0,0,0.18925,0,0,0,0.06893,0,0,0,0,0,0,0.45093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.05057,0.00405,0.0445,0.01214,0.0998,0.02967,0.08766,0.0027,0.0499,0.00135,0.00135,0.01349,0.02765,0.07822,0.00674,0.00405,0.07957,0.19218,0.04855,0.10722,0,0.0027,0,0,0,0.00135,0,0.00202,0,0.00067,0,0,0.00405,0,0,0,0,0,0,0,0,0,0,0.04788,
0,0,0.03636,0,0,0,0.01818,0,0,0,0,0.01818,0,0.05455,0,0,0.02727,0.75455,0.02727,0.06364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0.18462,0,0,0,0,0,0,0,0,0.16923,0,0,0,0,0,0,0,0.64615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,0,0,0.83019,0,0,0,0,0,0,0.16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0,0.91228,0,0,0,0,0,0,0,0,0,0.03509,0,0,0,0,0,0,0.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,0.03423,0.02551,0.04438,0.00085,0.01542,0.02252,0.00397,0.04536,0.0039,0.00013,0.15572,0.03651,0.11323,0.00416,0.08251,0.00865,0.19444,0.06943,0.08596,0.03065,0.01887,0,0,0,0,0,0,0,0.00013,0,0,0,0.0015,0,0,0,0,0,0,0,0.00104,0,0.00091,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.10123,0,0,0,0.06173,0,0,0.02821,0.09127,0,0,0.05775,0,0,0.38467,0,0,0.06903,0,0,0.15964,0,0,0,0.00166,0,0,0,0.04115,0.00332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0043,0.00048,0.00036,0.00012,0,0.00048,0,0,0.01015,0,0,0.11712,0.01504,0.19019,0,0.04346,0,0.25,0.17025,0.01779,0.0123,0.0148,0,0,0,0.01445,0,0.00024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788,0.13061,
0.28571,0,0,0,0,0,0,0,0.28571,0,0,0,0,0,0,0,0,0,0,0,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0.33548,0.00009,0,0,0.264,0,0,0,0.12247,0,0,0.01353,0.00036,0.00987,0.09412,0.00009,0,0.02978,0.00192,0.00201,0.01643,0,0.00009,0,0.00268,0,0,0.03268,0.05148,0.01639,0.00027,0,0.00201,0,0.00214,0,0.00018,0,0,0,0,0,0.00009,0.00188,
0.08871,0.00656,0.01154,0.06359,0.13759,0.04447,0.00339,0,0.00566,0,0,0.05352,0.02512,0.1222,0.02874,0.04877,0.00204,0.07241,0.13419,0.09708,0.00181,0.01098,0,0,0,0,0,0.00837,0.0172,0.01052,0,0,0,0,0,0,0,0,0,0,0,0,0.00192,0.00362,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.06388,0.10074,0,0,0.40049,0.01474,0,0.00246,0.0344,0,0,0.00246,0,0.00491,0.01474,0.00983,0,0,0.086,0.00491,0,0,0,0,0,0,0,0.01474,0.02457,0.00491,0,0,0,0,0,0,0,0,0,0,0,0,0.12531,0.09091,
0.41677,0,0,0,0.09592,0,0,0,0.18589,0,0,0,0,0,0.15755,0,0,0,0,0,0.04974,0,0,0,0.00079,0,0,0.00951,0.07015,0.00317,0,0,0,0,0.00793,0,0.00238,0,0,0,0,0,0,0.0002,
